"20q",6.4,0,0,0
"21q",0,0,0,0
"22q",1.61,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,3.56
"1p",100,0,0,0
"2p",0,0,0,97.8
"3p",0,0,77.25,0
"4p",0,0,0,100
"5p",99.94,0,0,0
"6p",54.18,0,0,95.97
"7p",100,0,0,0
"8p",99.66,0,0,99.57
"9p",0,0,0,0
"10p",0,0,0,100
"11p",100,0,0,7.58
"12p",3.49,0,0,0
"16p",100,0,7.59,100
"17p",100,0,0,0
"18p",100,0,0,0
"19p",100,0,0,100
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",100,0,0,0
"2q",0,0,0,100
"3q",100,0,0,0
"4q",0,0,0,99.92
"5q",100,0,0,0
"6q",0,0,0,100
"7q",100,0,0,0
"8q",100,0,0,96.63
"9q",4.03,0,0,0
"10q",0,0,0,99.99
"11q",100,0,0,0
"12q",0,0,0,0
"13q",97.52,0,0,3.1
"14q",98.92,0,0,0
"15q",0,0,0,96.65
"16q",99.59,0,0,100
"17q",99.52,0,0,0
"18q",99.99,0,0,0
"19q",100,0,0,99.97
"20q",100,0,0,0
"21q",82.04,0,17.89,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",100,0,0,17.25
"1p",3,0,17.69,99.93
"2p",89.67,0,0,0
"3p",41.51,0,0,100
"4p",1.72,0,0,5.51
"5p",38.79,0,0,0
"6p",100,0,0,6.3
"7p",2.18,0,0,0
"8p",36.74,0,10.03,73.42
"9p",95.1,0,0,0
"10p",77.15,0,7.76,30.5
"11p",6.98,0,0,100
"12p",77.29,0,0,0
"16p",9.87,0,19.03,100
"17p",0,0,48.82,50.99
"18p",29.42,0,0,0
"19p",94.14,0,33.98,0
"20p",81.51,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",23.24,0,97.37,13.72
"1q",99.17,0,0,99.17
"2q",93.61,0,0,0
"3q",31.71,0,0,35.67
"4q",28.08,0,28.19,5.53
"5q",4.98,0,0.49,2.52
"6q",99.73,0,0,3.94
"7q",81.23,0,2.07,3.21
"8q",94.06,0,0,4.73
"9q",1.36,0,4.41,96.12
"10q",99.02,0,0,38.85
"11q",82.17,0,0,100
"12q",99.01,0,0,9.5
"13q",100,0,0,6.45
"14q",60.11,0,2.46,98.92
"15q",24.31,0,0,4.65
"16q",9.34,0,0,100
"17q",4.81,0,1.53,93.98
"18q",0,0,0,4.24
"19q",100,0,0,0
"20q",84.73,0,0,19.73
"21q",6.87,0,54.15,45.85
"22q",100,0,0,58.47
"Yq",0,0,0,0
"Xq",1.13,0,0,100
"1p",0,0,0.25,0
"2p",5.3,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,4.83
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,6.91
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,7.57
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,1.52,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,1.88
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,6.2,0
"10q",0,0,0,2.8
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0.74,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,3.02
"4p",0,0,14.79,16.43
"5p",0,0,0,0
"6p",1.18,0,0,0
"7p",100,0,0,0
"8p",0,0,0,0
"9p",0,0,95.1,82.95
"10p",0,0,100,100
"11p",0,0,0,0
"12p",0,0,78.7,79.64
"16p",0,0,22.22,39.77
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,99.81
"1q",0,0,0.77,0
"2q",0,0,0.53,7.34
"3q",0,0,3.77,4.46
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,97.24,95.61
"7q",100,0,0,0
"8q",0,0,0,5.04
"9q",0,0,0,0
"10q",0,0,100,99.99
"11q",0.7,0,0,0
"12q",0,0,0,2.75
"13q",0,0,3.13,5.11
"14q",0,0,98.92,98.92
"15q",0,0,0,3.55
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,100,100
"Yq",0,0,0,0
"Xq",0,0,0,100
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,5.84
"6p",0,0,0,4.47
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,2.99
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,4.66
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,0,2.66
"2p",0,0,0,3.17
"3p",0,0,0,2.98
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,11.26
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,3.66
"7q",0,0,0,0
"8q",1.53,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",2.94,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0.62,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,16.7
"1p",0,0,0,0
"2p",0.5,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.54,0,1.63,0
"7p",95.82,0,0,0
"8p",0,0,0,0
"9p",0,0,95.1,0
"10p",0,0,96.65,0
"11p",0,0,0,7.06
"12p",0,0,0,0
"16p",51.45,0,0,0
"17p",1.71,0,0,0
"18p",0,0,0,0
"19p",1.56,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0.29,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,97.29,0
"7q",100,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,99.99,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,98.92,0
"15q",0,0,54.86,0
"16q",0,0,0,0
"17q",0.68,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,7.74
"21q",1.5,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",77.85,0,0,22.56
"2p",100,0,0,0
"3p",46.82,0,11.88,73.93
"4p",100,0,0,0
"5p",7.95,0,0,24.37
"6p",48.58,0,0,0
"7p",30.3,0,0,70.12
"8p",38.79,0,53.55,0
"9p",100,0,0,0
"10p",100,0,0,0
"11p",34.77,0,53.2,0
"12p",65.71,0,0,0
"16p",84.85,0,0,11.19
"17p",0,0,35.89,99.89
"18p",0,0,0,99.9
"19p",79.26,0,0,100
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",93.21,0,0,10.95
"1q",100,0,0,0
"2q",50.77,0,0,0
"3q",68.96,0,0,0
"4q",21.04,0,0,78.94
"5q",65.37,0,0,94.09
"6q",73.13,0,0,25.66
"7q",100,0,0,0
"8q",67.33,0,0,0
"9q",99.98,0,0,35.03
"10q",29.03,0,0,71.13
"11q",18.27,0,0,0
"12q",100,0,0,0
"13q",24.75,0,0,85.37
"14q",40.91,0,43.51,7.2
"15q",99.79,0,0,0
"16q",100,0,43.11,50.27
"17q",0.69,0,0,100
"18q",0,0,29.1,71.29
"19q",42.18,0,0,99.97
"20q",92.19,0,0,0
"21q",100,0,0,28.5
"22q",88.8,0,0,100
"Yq",0,0,0,0
"Xq",100,0,0,2.76
"1p",4.06,0,1.18,0
"2p",24.17,0,0,0
"3p",17.7,0,0,3.03
"4p",0,0,0,0
"5p",0,0,29.04,0
"6p",27.41,0,0.92,0
"7p",0,0,4.98,0
"8p",0,0,99.61,0
"9p",36.24,0,0,5.55
"10p",95.22,0,35.97,0
"11p",0,0,3.87,0
"12p",9.22,0,98.12,0
"16p",100,0,0,8.41
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",100,0,0,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",94.09,0,2.91,3.24
"2q",15.21,0,8.32,2.02
"3q",35.42,0,0,0
"4q",3.78,0,4.66,0
"5q",20.05,0,0,0
"6q",13.11,0,4.02,0
"7q",4.12,0,4.3,2.94
"8q",99.54,0,0,2.73
"9q",36.25,0,2.26,0
"10q",63.69,0,22.8,35.28
"11q",5.41,0,35.26,16.99
"12q",31.46,0,1.49,0
"13q",0,0,36.29,0
"14q",29.97,0,0,0
"15q",1.22,0,52.74,0
"16q",0,0,95.19,0
"17q",10.55,0,0,0
"18q",0,0,0,0
"19q",100,0,0,0
"20q",0,0,0,0
"21q",15.28,0,8.8,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0,0,83.75,15.95
"1p",38.97,0,0,55.74
"2p",100,0,0,0
"3p",0,0,0.37,100
"4p",100,0,0,0
"5p",0,0,0,0
"6p",100,0,0,0
"7p",100,0,0,0
"8p",2.28,0,74.3,15.61
"9p",0,0,0,82.95
"10p",62.75,0,0,0
"11p",100,0,0,0
"12p",0,0,0,99.63
"16p",82.14,0,0,0
"17p",99.89,0,0,67.72
"18p",99.9,0,0,0
"19p",8.07,0,16.95,82.95
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0.58,6.41
"1q",100,0,0.77,0
"2q",100,0,0,1.92
"3q",77.09,0,0.35,2.52
"4q",99.92,0,0,0
"5q",99.15,0,0,98.79
"6q",100,0,0,0
"7q",100,0,0,3.58
"8q",31.91,0,0.36,0
"9q",99.98,0,0,0
"10q",100,0,0,0
"11q",100,0,0,6.02
"12q",97.84,0,7.23,26.95
"13q",72.01,0,0,0
"14q",21.18,0,0,53.32
"15q",65.65,0,0,0
"16q",100,0,0,0
"17q",100,0,0,0
"18q",12.33,0,0,4.94
"19q",99.97,0,0,99.97
"20q",100,0,0,0
"21q",0,0,0,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",100,0,0,32.27
"1p",0,0,99.29,0
"2p",0,0,0,0
"3p",0,0,100,0
"4p",0,0,100,0
"5p",0,0,11.64,0
"6p",0,0,100,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,3.44,6.08
"10p",0,0,0,0
"11p",0,0,0,26.36
"12p",0,0,99.59,0
"16p",0,0,100,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",98.32,0,0,0
"2q",0,0,0,0
"3q",0,0,100,0
"4q",0,0,99.92,0
"5q",0,0,9.01,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",0,0,0,2.86
"9q",0,0,0,0
"10q",0,0,0,3.17
"11q",0,0,0,0
"12q",0,0,100,0
"13q",0,0,0,0
"14q",0.62,0,0,0
"15q",0,0,99.79,0
"16q",0,0,100,0
"17q",0,0,0,0
"18q",0,0,0.59,0
"19q",0,0,0,0
"20q",0,0,1.38,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,0,0
"2p",25.7,0,29.28,49.01
"3p",0,0,100,0
"4p",100,0,0,21.05
"5p",0,0,99.94,0
"6p",100,0,0,0
"7p",90.19,0,9.76,99.98
"8p",18.2,0,0,82.74
"9p",0,0,0,82.95
"10p",0,0,100,0
"11p",68.2,0,0,0
"12p",74.7,0,0,0
"16p",23.6,0,16.55,100
"17p",0,0,0,99.89
"18p",0,0,100,99.9
"19p",99.81,0,0,17.72
"20p",0,0,0,92.51
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",0,0,0,0
"2q",0,0,13.22,97.52
"3q",0,0,3.6,100
"4q",8.09,0,25.83,91.49
"5q",0.73,0,99.18,14.28
"6q",36.36,0,63.1,0
"7q",0,0,100,0
"8q",99.33,0,0,0
"9q",0,0,11.42,96.12
"10q",0,0,99.72,0
"11q",100,0,0.39,0
"12q",98.36,0,0,2.76
"13q",0,0,100,0
"14q",70.75,0,0,98.92
"15q",41.24,0,38.16,41.52
"16q",0,0,76.03,100
"17q",62.36,0,0,100
"18q",0,0,45.44,99.99
"19q",56.32,0,0,81.74
"20q",0,0,0,99.81
"21q",97.77,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",100,0,0,0
"1p",0,0,100,0
"2p",0.78,0,0,0
"3p",0.59,0,0,0
"4p",11.96,0,0,0
"5p",1.1,0,0,0
"6p",2.17,0,0,0
"7p",0,0,0.53,0
"8p",0,0,0,0
"9p",0,0,0,71.15
"10p",0,0,0,0
"11p",1.63,0,0,0
"12p",0,0,0,0
"16p",0,0,0,7.79
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,10.98
"20p",0,0,1.36,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",0.32,0,3.25,0
"2q",0,0,0,1.98
"3q",0,0,0,2.41
"4q",0,0,0,0
"5q",0,0,0.31,2.43
"6q",0,0,0,2.54
"7q",0,0,0,0
"8q",2.11,0,0,3.44
"9q",1.26,0,0.52,0
"10q",8.54,0,0.37,0
"11q",0.73,0,1.72,3.92
"12q",0,0,0,3.6
"13q",0.34,0,0,0
"14q",0.43,0,13.91,4.93
"15q",11.96,0,0.48,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",17.24,0,0,0
"19q",0,0,99.97,0
"20q",0,0,0,0
"21q",1.59,0,0,0
"22q",10.5,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,0,3.12
"2p",0,0,0,0
"3p",100,0,0,2.8
"4p",99.61,0,0,0
"5p",36.96,0,75.13,0
"6p",0,0,0,0
"7p",0,0,99.67,0
"8p",0,0,5.41,15.61
"9p",0,0,53.61,19.39
"10p",0,0,0,6.89
"11p",1.78,0,0,0
"12p",0,0,0,0
"16p",0,0,0,42.3
"17p",0,0,0,90.05
"18p",0,0,0,0
"19p",0,0,72.38,54.83
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",35.63,0,0,0
"1q",0,0,0,0
"2q",20.76,0,0,1.93
"3q",100,0,0,3.03
"4q",24.41,0,21.33,37.34
"5q",0,0,0,40.51
"6q",0,0,0,0
"7q",0,0,0,0
"8q",1.37,0,0,2.73
"9q",0,0,0,0
"10q",2.39,0,0,0
"11q",0,0,0,0
"12q",18.44,0,0,0
"13q",0,0,1.94,0
"14q",0,0,98.92,4.95
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0.56,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",3.44,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",7.35,0,0,0
"1p",15.65,0,1.89,22.43
"2p",0,0,0,0
"3p",0,0,0,3.12
"4p",0,0,80.07,0
"5p",3.1,0,20.58,0
"6p",26.23,0,0,0
"7p",96.92,0,0,0
"8p",93.83,0,0,0
"9p",100,0,0.82,0
"10p",95.77,0,0,0
"11p",0,0,0,6.99
"12p",96.4,0,0,0
"16p",0,0,64.66,9.47
"17p",0,0,0,93.44
"18p",99.18,0,0,36.65
"19p",7.48,0,8.67,78.98
"20p",2.13,0,86.88,0
"21p",0,0,85.12,0
"Yp",0,0,99.93,0
"Xp",4.39,0,0,0
"1q",62.17,0,31.58,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,99.92,0
"5q",0,0,89.21,0
"6q",95.61,0,0,0
"7q",99.27,0,0,0
"8q",100,0,0,0
"9q",99.98,0,0,0
"10q",5.69,0,91.26,3.06
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0.92,0,1.77,0
"14q",66.93,0,31.31,0
"15q",0.64,0,0,3.47
"16q",0,0,0,0
"17q",4.41,0,1.35,0
"18q",1.69,0,91.69,0
"19q",10.11,0,0,89.72
"20q",58.13,0,0,0
"21q",0,0,84.57,10.65
"22q",0,0,0,75.45
"Yq",0,0,100,0
"Xq",16.9,0,0,0
"1p",11.92,0,0,4.32
"2p",0,0,3.96,3.66
"3p",0,0,0,4.22
"4p",1.89,0,0,0
"5p",99.94,0,0,0
"6p",0,0,4.57,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,25.28,10.89
"10p",0,0,4.09,0
"11p",2.49,0,12,7.95
"12p",99.7,0,0,0
"16p",90.81,0,0,9.66
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,2.07,0
"20p",0,0,4.47,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",9.18,0,0,7.17
"1q",0,0,0,3.15
"2q",0,0,1.37,3.17
"3q",0.55,0,12.73,0
"4q",0,0,0,1.88
"5q",8.3,0,16.62,60.89
"6q",0,0,83.03,0
"7q",12.57,0,14.31,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,1.36,7.44
"11q",15.51,0,58.33,4.01
"12q",9.16,0,0,0
"13q",4.71,0,18.07,2.69
"14q",0,0,6.38,0
"15q",0.44,0,20.18,3.27
"16q",0,0,0,0
"17q",0,0,0,36.33
"18q",0,0,56.13,6.25
"19q",0,0,0,0
"20q",1.12,0,0,8.81
"21q",2.22,0,2.04,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",36.24,0,0,12.73
"1p",19.23,0,0,99.93
"2p",100,0,0,97.8
"3p",13.85,0,0,86.15
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",64.76,0,90.43,9.81
"7p",100,0,0,0
"8p",56.81,0,77.82,0
"9p",33.67,0,0,82.95
"10p",100,0,0,0
"11p",0,0,2.29,100
"12p",99.7,0,0,0
"16p",100,0,0,12.41
"17p",97.47,0,89.44,30.07
"18p",93.11,0,0,99.9
"19p",7.12,0,0,100
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",100,0,0,3.6
"2q",100,0,0,100
"3q",93.92,0,0.36,0
"4q",33.97,0,2.87,98.48
"5q",100,0,0,0
"6q",19.51,0,87.54,7.91
"7q",100,0,0.48,0
"8q",22.84,0,0,0
"9q",99.98,0,0,96.12
"10q",49.17,0,36.86,0
"11q",7.9,0,0,100
"12q",98.98,0,0,87.12
"13q",100,0,0,0
"14q",67.73,0,32.87,36.08
"15q",69.46,0,0,82.27
"16q",99.34,0,0,0
"17q",100,0,0,88.1
"18q",12.42,0,0,99.99
"19q",99.88,0,0,0
"20q",100,0,0,0
"21q",100,0,0,100
"22q",100,0,0,100
"Yq",0,0,0,0
"Xq",0,0,0,0
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",94.77,0,0,0
"6p",0,0,0,0
"7p",0,0,5.24,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",99.63,0,0,0
"16p",0,0,0,9.69
"17p",0,0,97.99,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,6.84
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,1.87
"5q",7.94,0,16.62,55.2
"6q",0,0,62.95,0
"7q",0,0,0.36,2.78
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,3.35
"11q",16.01,0,58.33,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0.62,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,8.81
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,12.73
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,8.41
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",96.73,0,0,0
"16p",0,0,0,10.9
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,4.6
"1q",0,0,0,0
"2q",0,0,0,9.28
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",27.77,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,10.21
"13q",0,0,0,3.02
"14q",0,0,0,0
"15q",13.27,0,0,0
"16q",0,0,0,6.48
"17q",0,0,0,5.04
"18q",0,0,0,8.85
"19q",0,0,0,0
"20q",0,0,0,0
"21q",100,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",6.4,0,0.41,21.11
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,2.45,0
"12p",0,0,0,0
"16p",0,0,0,8.74
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,5.51
"1q",0,0,1.34,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0.4,0
"5q",0,0,0,2.75
"6q",0,0,0,2.3
"7q",0.35,0,0,0
"8q",0,0,0,0
"9q",0,0,1.31,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,1.13,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0.62,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,4.34
"1p",2.33,0,9.79,99.93
"2p",0,0,0,97.8
"3p",100,0,0,0
"4p",100,0,0,0
"5p",30.63,0,52.55,14.04
"6p",100,0,0,0
"7p",100,0,0,0
"8p",0,0,22.9,99.57
"9p",100,0,0,0
"10p",100,0,0,0
"11p",66.82,0,0,100
"12p",13.51,0,0,0
"16p",0,0,6.26,22.29
"17p",0,0,100,0
"18p",99.9,0,0,99.9
"19p",99.42,0,0,0
"20p",55.26,0,0,45.61
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",93.77,0,0,48.25
"2q",0,0,0,100
"3q",3.83,0,0,0
"4q",9.53,0,0.43,0
"5q",2.58,0,0,0
"6q",32.97,0,0,0
"7q",100,0,0,0
"8q",9.37,0,0,0
"9q",99.79,0,0,0
"10q",21.27,0,0.34,0
"11q",100,0,0,8.51
"12q",92.42,0,0,41.01
"13q",14.34,0,0,100
"14q",98.92,0,0,0
"15q",0,0,0,96.65
"16q",25.76,0,0,0
"17q",0,0,97.37,26.2
"18q",0,0,0,88.53
"19q",96.73,0,13.03,0
"20q",0,0,46.22,53.72
"21q",98.35,0,0,0
"22q",0,0,7.58,100
"Yq",0,0,0,0
"Xq",0,0,100,0
"1p",0.58,0,15.79,0
"2p",0,0,0,0
"3p",0,0,98.42,0
"4p",0,0,15.87,0
"5p",0,0,3.1,0
"6p",8.18,0,0,0
"7p",0,0,0,0
"8p",5.65,0,99.61,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,5.11,0
"12p",2.2,0,53.3,0
"16p",18.49,0,1.52,13.65
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,56.18,0
"20p",0,0,44.42,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.64,0
"1q",0,0,0,0
"2q",0,0,16.03,0
"3q",0.33,0,8.73,0
"4q",0.22,0,45.56,0
"5q",38.58,0,46.04,15.75
"6q",0,0,21.17,0
"7q",0,0,0,2.76
"8q",100,0,0,28.74
"9q",0,0,82.58,17.48
"10q",23.66,0,0.4,0
"11q",0,0,33.55,0
"12q",20.16,0,45.99,0
"13q",0,0,100,0
"14q",32.27,0,24.13,0
"15q",0.78,0,73.5,0
"16q",0,0,60.36,0
"17q",40.57,0,1.18,4.85
"18q",7.06,0,91.62,6.29
"19q",99.97,0,0,0
"20q",91.64,0,0,0
"21q",0,0,0,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",0,0,65.26,32.22
"1p",100,0,0,99.93
"2p",100,0,0,0
"3p",100,0,0,0
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",0,0,0,100
"7p",6.12,0,0,0
"8p",0,0,25.1,33.55
"9p",0,0,95.1,0
"10p",0,0,100,0
"11p",0.78,0,12.52,5.82
"12p",62.27,0,0,99.63
"16p",100,0,0,0
"17p",100,0,0,99.89
"18p",0,0,59.31,0
"19p",0,0,3.06,100
"20p",0,0,0,15.72
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",6.11,0,0,0
"1q",100,0,0,99.17
"2q",100,0,0.21,0
"3q",100,0,0,0
"4q",2.52,0,0,0
"5q",100,0,0,1.97
"6q",0,0,0,93.72
"7q",14.37,0,0,0
"8q",0,0,38.55,4.89
"9q",98.63,0,0,17.09
"10q",0,0,100,0
"11q",73.29,0,0,0
"12q",78.87,0,0,78.31
"13q",0,0,95.59,0
"14q",0,0,98.92,0
"15q",0,0,99.79,0
"16q",99.56,0,0,0
"17q",100,0,0,100
"18q",0,0,99.99,0
"19q",0,0,0,76.37
"20q",0,0,0,50.56
"21q",0,0,0,100
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",18.06,0,0,0
"1p",65.41,0,0,0
"2p",58.9,0,0,27.97
"3p",0,0,28.64,100
"4p",0,0,0,100
"5p",84.26,0,0,68.7
"6p",69.22,0,0,0
